datetime,day of week,total,place,angbutter,plain bread,jam,americano,croissant,caffe latte,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,milk tea,gateau chocolat,pandoro,cheese cake,lemon ade,orange pound,wiener,vanila latte,berry ade,tiramisu,merinque cookies,,,,,,
3/5/2020,Thur,16300,후평 3동,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
3/5/2020,Thur,27800,동면,1,,,1,,1,1,,1,,,,,,,,,,,,1,,,,,,,,
3/5/2020,Thur,15600,교동,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020,Thur,14300,후평 3동,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
3/5/2020,Thur,20800,퇴계동,1,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,
3/5/2020,Thur,17400,퇴계동,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020,Thur,17300,후평 2동,1,,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,
3/5/2020,Thur,15100,후평 2동,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020,Thur,15300,교동,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,
3/5/2020,Thur,20600,동면,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
3/6/2020,Fri,19800,석사동,1,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,
3/6/2020,Fri,17500,후평 2동,1,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,
3/6/2020,Fri,16800,석사동,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,
3/6/2020,Fri,18500,퇴계동,,1,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,
3/6/2020,Fri,16300,소양동,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
3/6/2020,Fri,22800,후평 1동,1,1,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,
3/6/2020,Fri,14800,후평 2동,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
3/6/2020,Fri,25600,후평 3동,2,2,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
3/6/2020,Fri,18300,후평 3동,1,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
3/6/2020,Fri,27000,동면,,1,5,,4,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2020,Fri,20600,후평 3동,2,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,
3/6/2020,Fri,21100,퇴계동,2,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,
3/6/2020,Fri,15800,후평 1동,1,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,
3/6/2020,Fri,15800,석사동,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,
3/6/2020,Fri,16300,후평 2동,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,
3/6/2020,Fri,18800,소양동,1,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,
3/7/2020,Sat,14800,효자 2동,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,
3/7/2020,Sat,20800,동면,1,1,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,
3/7/2020,Sat,19300,퇴계동,1,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,
3/7/2020,Sat,17300,동내면,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
3/7/2020,Sat,17500,동면,,1,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,
3/7/2020,Sat,23000,석사동,,1,,,1,,1,1,,,,,,,1,,,,,,,,,,,,,,
3/7/2020,Sat,18300,후평 2동,1,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,
3/7/2020,Sat,14800,동면,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
3/7/2020,Sat,19500,후평 2동,,,,,,2,,1,,,,,,,1,,,,,,,,,,,,,,
3/7/2020,Sat,15500,후평 1동,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,
3/7/2020,Sat,19600,후평 2동,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2020,Sat,28100,후평 3동,1,,,1,,,,,,,,,1,1,1,,,,,,1,,,,,,,,
3/7/2020,Sat,19800,후평 2동,1,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,
3/7/2020,Sat,14000,효자 2동,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,
3/7/2020,Sat,15600,약사명동,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2020,Sat,16800,퇴계동,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
3/8/2020,Sun,14800,효자 2동,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3/8/2020,Sun,19000,후평 2동,,1,1,,1,,,1,,,,,1,,,,,,,,,,,,,,,,
3/8/2020,Sun,16800,후평 2동,1,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,
3/8/2020,Sun,29100,신사우동,2,1,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,
3/8/2020,Sun,19600,후평 2동,2,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3/8/2020,Sun,15000,후평 2동,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
3/8/2020,Sun,32800,동면,1,,,1,1,,1,,,,,,,,,,1,,,1,,,,,,,,,
3/8/2020,Sun,14300,효자 1동,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
3/8/2020,Sun,21300,동면,1,1,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,
3/8/2020,Sun,20300,강남동,1,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,
3/8/2020,Sun,18000,신사우동,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,
3/8/2020,Sun,19600,교동,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3/8/2020,Sun,18500,효자 1동,,,,,,,1,,2,,,,,,,1,,,,,,,,,,,,,
3/8/2020,Sun,22300,효자 1동,1,1,,1,,,,,1,,,,,,,,,1,,,,,,,,,,,
3/8/2020,Sun,25400,효자 2동,3,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,
3/8/2020,Sun,16100,동면,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
3/8/2020,Sun,18300,동면,1,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,
3/8/2020,Sun,14800,약사명동,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2020,Mon,21300,후평 2동,1,1,,1,,,,,2,,,,,,,,,,,,,,,,,,,,
3/9/2020,Mon,14800,후평 1동,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
3/9/2020,Mon,20500,퇴계동,1,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,
3/9/2020,Mon,16000,후평 3동,,1,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,
3/9/2020,Mon,15600,동면,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2020,Mon,19000,동면,,1,,,,,1,,,,,,,,2,,,,,,,,,,,,,,
3/9/2020,Mon,18800,후평 3동,1,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
3/9/2020,Mon,18000,소양동,,1,,,,,2,,1,,,,,,,,,,,,,,,,,,,,
3/11/2020,Wed,28600,동면,2,1,,,,1,,,,,,,,,1,,,,,1,,,,,,,,,
3/11/2020,Wed,24300,동면,1,1,,,1,,,,1,,,,1,,,,,,1,,,,,,,,,,
3/11/2020,Wed,16000,퇴계동,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
3/11/2020,Wed,27100,동면,2,1,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,
3/11/2020,Wed,26100,근화동,3,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
3/11/2020,Wed,16100,동면,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
3/11/2020,Wed,22100,약사명동,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2020,Wed,25300,근화동,1,1,,,3,,,,1,,,,,,,,,,,,,,,,,,,,
3/11/2020,Wed,19000,후평 3동,,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,
3/12/2020,Thur,22800,강남동,1,,,,1,1,,,2,,,,,,,,,,,,,,,,,,,,
3/12/2020,Thur,34100,퇴계동,2,1,,,,,2,,,,,,,,1,,,1,,,,,,,,,,,
3/12/2020,Thur,18000,동면,,1,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,
3/12/2020,Thur,27800,소양동,1,1,,1,,,,,,,,,,,,,,1,,2,,,,,,,,,
3/12/2020,Thur,17300,소양동,1,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
3/12/2020,Thur,20800,조운동,1,,,,1,1,,,1,,,,,,,,,,1,,,,,,,,,,
3/12/2020,Thur,25100,석사동,2,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,
3/12/2020,Thur,47000,후평 1동,7,2,1,,,,,,,,,,,,,,,1,,,,,,,,,,,
3/12/2020,Thur,16100,석사동,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,
3/12/2020,Thur,22800,동면,1,,,,,1,1,,,,,,,,,,,1,1,,,,,,,,,,
3/13/2020,Fri,23800,석사동,1,,,,1,,1,,1,,,,,,,,,1,,,,,,,,,,,
3/13/2020,Fri,21600,동내면,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
3/13/2020,Fri,14800,동면,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,
3/13/2020,Fri,14800,후평 3동,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3/13/2020,Fri,18800,후평 1동,,1,,,,,1,,,,,,,1,,1,,,,,,,,,,,,,
3/13/2020,Fri,25100,석사동,2,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,
3/13/2020,Fri,15300,소양동,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
3/13/2020,Fri,15300,후평 3동,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,
3/13/2020,Fri,22800,퇴계동,1,,,,3,,,,,,,,,,,,,1,,,,,,,,,,,
3/13/2020,Fri,15100,동면,1,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
3/13/2020,Fri,19600,조운동,2,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,
3/13/2020,Fri,17100,근화동,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
3/14/2020,Sat,15100,동면,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,
3/14/2020,Sat,28300,석사동,1,,,,,,2,,,,,,,,2,,,,1,,,,,,,,,,
3/14/2020,Sat,15300,후평 2동,1,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,
3/14/2020,Sat,18000,퇴계동,1,,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,
3/14/2020,Sat,19000,퇴계동,,2,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
3/14/2020,Sat,17500,동면,,1,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,
3/14/2020,Sat,14500,후평 2동,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,
3/14/2020,Sat,15800,후평 1동,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/2020,Sat,21800,후평 2동,1,1,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,
3/14/2020,Sat,15300,효자 3동,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,
3/14/2020,Sat,16100,후평 3동,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
3/14/2020,Sat,15800,동면,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
3/15/2020,Sun,19300,효자 1동,1,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,
3/15/2020,Sun,14300,효자 1동,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
3/15/2020,Sun,18600,후평 2동,1,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,
3/15/2020,Sun,20500,동면,,2,,,2,,1,,,,,,,,,,,,,,,,,,,,,,
3/15/2020,Sun,15600,효자 2동,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
3/15/2020,Sun,15000,후평 2동,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,
3/15/2020,Sun,14800,동면,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3/15/2020,Sun,28000,후평 1동,,,,,1,1,,,,,,,3,,1,,,,,,,,,,,,,,
3/15/2020,Sun,15000,후평 2동,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,
3/15/2020,Sun,25000,소양동,,1,,,1,,,,2,2,,,,,,,,,,,,,,,,,,,
3/15/2020,Sun,21800,후평 3동,1,1,,2,,,,,1,,,,,,,,,,,,,,,,,,,,
3/15/2020,Sun,19400,후평 2동,1,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
3/15/2020,Sun,16000,후평 2동,,1,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,
3/15/2020,Sun,16400,교동,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2020,Mon,19300,동내면,1,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,
3/16/2020,Mon,22600,동면,3,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2020,Mon,26800,동면,2,2,,,,,1,,,,,,,,,,,,,1,,,,,,,,,
3/16/2020,Mon,15300,근화동,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2020,Mon,26800,퇴계동,1,1,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,
3/16/2020,Mon,23100,후평 2동,2,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3/16/2020,Mon,15300,동면,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,
3/16/2020,Mon,20800,소양동,1,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2020,Mon,14800,후평 2동,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,
3/16/2020,Mon,17000,동면,,1,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,
3/16/2020,Mon,34900,후평 1동,3,2,,,,,1,,2,,,,,,,,,,,,,,,,,,,,
3/16/2020,Mon,26800,신사우동,1,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
3/18/2020,Wed,24000,효자 1동,,3,,,2,,1,,,,,,,,,,,,,,,,,,,,,,
3/18/2020,Wed,20100,후평 1동,2,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,
3/18/2020,Wed,30500,신사우동,,,,,,,,,1,2,,,1,,,,,,2,1,,,,,,,,,
3/18/2020,Wed,14000,동면,,1,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,
3/18/2020,Wed,15800,석사동,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,
3/18/2020,Wed,14500,후평 3동,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,
3/18/2020,Wed,39100,석사동,2,2,,,2,,,2,,,,,,,,,,,,1,,,,,,,,,
3/18/2020,Wed,42400,동면,3,1,,,2,,,,,1,,,,,,,,1,1,,,,1,,,,,,
3/18/2020,Wed,20600,소양동,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
3/18/2020,Wed,17500,강남동,1,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
3/18/2020,Wed,25700,효자 3동,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
3/18/2020,Wed,27900,효자 2동,3,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,
3/18/2020,Wed,15400,후평 3동,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3/18/2020,Wed,16100,동면,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3/19/2020,Thur,16300,석사동,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,
3/19/2020,Thur,14000,소양동,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2020,Thur,28200,동면,2,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,
3/19/2020,Thur,23100,석사동,1,1,,,,,,,1,,,,,1,,,,1,,,,,,,,,,,
3/19/2020,Thur,16400,효자 3동,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2020,Thur,22800,동면,1,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,
3/19/2020,Thur,17600,동면,1,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,
3/19/2020,Thur,15100,소양동,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,
3/19/2020,Thur,20000,동면,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,
3/20/2020,Fri,25800,동면,1,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,
3/20/2020,Fri,28800,후평 3동,1,1,,,3,,,,1,,,,,,,,,,,1,,,,,,,,,
3/20/2020,Fri,16100,후평 1동,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
3/20/2020,Fri,17000,소양동,,1,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,
3/20/2020,Fri,19300,퇴계동,1,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
3/20/2020,Fri,14800,후평 3동,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,
3/20/2020,Fri,14000,후평 2동,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,
3/21/2020,Sat,27800,동면,1,,,1,,,1,,1,,,,,,,,,1,,,1,,,,,,,,
3/21/2020,Sat,16100,석사동,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/21/2020,Sat,31600,동면,2,1,1,2,1,,,,1,,,,,,,,,,,,,,,,,,,,
3/21/2020,Sat,20000,동면,,1,,,,,,1,1,,,,,,,,,1,1,,,,,,,,,,
3/21/2020,Sat,27600,효자 1동,2,,,,2,,1,,,,,,,,,,,1,,,,,,,,,,,
3/21/2020,Sat,37700,석사동,5,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,
3/21/2020,Sat,14300,후평 3동,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,
3/21/2020,Sat,20900,동면,2,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,
3/21/2020,Sat,14800,동면,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,
3/21/2020,Sat,18300,동면,1,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,
3/21/2020,Sat,19300,동면,1,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,
3/21/2020,Sat,17500,석사동,,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3/21/2020,Sat,17800,동면,2,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,
3/21/2020,Sat,33100,후평 3동,2,2,,1,3,,,,,,,,,,,,,,,,,,,,,,,,
3/21/2020,Sat,15800,동면,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,
3/21/2020,Sat,16400,교동,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/21/2020,Sat,19600,동면,1,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,
3/22/2020,Sun,18500,후평 1동,,,,,,,,,2,1,,,,,,,,,2,,,,,,,,,,
3/22/2020,Sun,14800,후평 2동,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2020,Sun,15100,교동,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2020,Sun,32900,동면,3,1,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,
3/22/2020,Sun,16600,퇴계동,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2020,Sun,31500,퇴계동,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3/22/2020,Sun,15100,후평 3동,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
3/22/2020,Sun,21800,동면,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2020,Sun,20900,석사동,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2020,Sun,15600,후평 3동,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2020,Sun,19500,신사우동,,,,1,2,,1,,,,,,,,,,,,,,,,,,,,,,
3/22/2020,Sun,16100,동면,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
3/22/2020,Sun,19300,후평 1동,1,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,
3/23/2020,Mon,14500,효자 1동,,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,
3/23/2020,Mon,14500,후평 2동,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,
3/23/2020,Mon,15500,동면,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,
3/23/2020,Mon,34100,강남동,2,,,1,,,,,,,,,,,1,,,,,,1,,1,,,,,,
3/23/2020,Mon,15000,석사동,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,
3/23/2020,Mon,18600,소양동,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2020,Mon,17800,동면,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2020,Mon,24200,교동,3,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
3/23/2020,Mon,40700,동면,4,,,,,,2,,3,,,,,,,,,,,,,,,,,,,,
3/23/2020,Mon,18300,후평 3동,1,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,
3/25/2020,Wed,19300,근화동,1,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,
3/25/2020,Wed,15800,효자 3동,1,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,
3/25/2020,Wed,18800,효자 2동,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
3/25/2020,Wed,18000,퇴계동,,,,,2,,,,1,,,,,,,,,,,,1,,,,,,,,
3/25/2020,Wed,22300,소양동,1,,,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,
3/25/2020,Wed,21300,석사동,1,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,
3/25/2020,Wed,14000,후평 3동,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,
3/25/2020,Wed,14500,효자 2동,,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,
3/25/2020,Wed,16400,후평 3동,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2020,Wed,35600,효자 2동,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2020,Wed,20300,후평 1동,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,
3/26/2020,Thur,15300,석사동,,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,
3/26/2020,Thur,16600,동면,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2020,Thur,43200,석사동,4,2,,,1,,,2,,,,,,,,,,,1,,,,,,,,,,
3/26/2020,Thur,18300,동면,1,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,
3/26/2020,Thur,24700,교동,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
3/26/2020,Thur,31100,효자 3동,1,,,,1,,1,,1,,,,,1,1,,,,,,,,,,,,,,
3/26/2020,Thur,15800,효자 3동,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,
3/26/2020,Thur,26900,동면,3,,,,,,,,3,,,,,,,,,,,,,,,,,,,,
3/26/2020,Thur,14800,소양동,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
3/27/2020,Fri,17000,소양동,,2,,,,,1,,1,,,,,,,,,,,,,,,,,,,,
3/27/2020,Fri,14800,후평 3동,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
3/27/2020,Fri,19500,퇴계동,,1,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,
3/27/2020,Fri,18500,후평 3동,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,
3/27/2020,Fri,24800,효자 2동,2,1,1,,,,,1,,,,,,,,,,,2,,,,,,,,,,
3/27/2020,Fri,15300,동면,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2020,Fri,15100,동면,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
3/27/2020,Fri,28800,신사우동,1,,,1,1,,1,,1,,,,,,,,,,,1,,,,,,,,,
3/27/2020,Fri,16100,동면,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3/27/2020,Fri,14000,동면,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,
3/27/2020,Fri,14800,후평 2동,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
3/28/2020,Sat,26300,후평 2동,1,2,,,2,,1,,,,,,,,,,1,,,,,,,,,,,,
3/28/2020,Sat,19300,동면,1,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,
3/28/2020,Sat,14800,후평 3동,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
3/28/2020,Sat,40300,소양동,1,2,2,1,,1,1,,1,,,,1,,,,,,1,,,,,,,,,,
3/28/2020,Sat,15500,후평 2동,,,1,,1,,1,1,,,,,,,,,,,,,,,,,,,,,
3/28/2020,Sat,22600,후평 3동,3,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,
3/28/2020,Sat,18000,후평 2동,,,,,,,,,2,,,,,,1,,,1,,,,,,,,,,,
3/28/2020,Sat,24100,효자 1동,2,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
3/28/2020,Sat,16600,석사동,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
3/29/2020,Sun,21800,퇴계동,1,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,
3/29/2020,Sun,27800,동내면,1,1,,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,
3/29/2020,Sun,15800,동내면,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
3/29/2020,Sun,29800,후평 2동,,,,,2,,1,,1,,,,,1,,,,,2,,,,,,,,,,
3/29/2020,Sun,14100,효자 2동,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
3/29/2020,Sun,26900,석사동,3,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
3/29/2020,Sun,19300,소양동,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,
3/29/2020,Sun,24300,석사동,1,1,1,,,,,1,,,,,,1,,,,1,,,,,,,,,,,
3/29/2020,Sun,29600,효자 2동,3,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,,
3/29/2020,Sun,19600,후평 1동,2,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
3/29/2020,Sun,18600,동면,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2020,Sun,15000,동면,,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,
3/29/2020,Sun,26300,효자 1동,1,,,2,2,,,,,,,,,,,,,,,1,,,,,,,,,
3/29/2020,Sun,15300,효자 3동,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,
3/29/2020,Sun,16100,후평 3동,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
3/30/2020,Mon,17300,강남동,1,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,
3/30/2020,Mon,28600,강남동,2,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,
3/30/2020,Mon,19300,후평 1동,1,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,
3/30/2020,Mon,18800,후평 2동,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,
3/30/2020,Mon,14500,후평 2동,,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,
3/30/2020,Mon,32400,퇴계동,3,1,,,2,,,,,,,,,,,,,1,,,,,,,,,,,
3/30/2020,Mon,14800,후평 2동,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
3/30/2020,Mon,17800,후평 3동,1,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,
